State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Kerala,3,1998,0,Turmeric,626,1505
Kerala,3,1998,4,Rice,2452,5869
Kerala,3,1999,1,Rice,866,2215
Kerala,3,1999,2,Ragi,33,27
Kerala,3,1999,2,Sesamum,9,2
Kerala,3,1999,3,Rice,385,1122
Kerala,3,1999,0,Arecanut,3348,3312
Kerala,3,1999,0,Banana,1138,12190
Kerala,3,1999,0,Black pepper,57211,13629
Kerala,3,1999,0,Cardamom,32667,6077
Kerala,3,1999,0,Cashewnut,1341,395
Kerala,3,1999,0,Coconut ,23696,92000000
Kerala,3,1999,0,Dry ginger,1711,7369
Kerala,3,1999,0,Garlic,849,14433
Kerala,3,1999,0,Sugarcane,2624,221640
Kerala,3,1999,0,Sweet potato,17,193
Kerala,3,1999,0,Tapioca,7775,251629
Kerala,3,1999,0,Turmeric,416,1000
Kerala,3,1999,4,Rice,2389,5719
Kerala,3,2000,1,Rice,999,2323
Kerala,3,2000,2,Ragi,8,7
Kerala,3,2000,2,Sesamum,11,8
Kerala,3,2000,3,Rice,291,782
Kerala,3,2000,0,Arecanut,3682,3805
Kerala,3,2000,0,Banana,1306,12372
Kerala,3,2000,0,Black pepper,58209,23282
Kerala,3,2000,0,Cardamom,32671,7072
Kerala,3,2000,0,Cashewnut,1394,594
Kerala,3,2000,0,Coconut ,23811,91000000
Kerala,3,2000,0,Dry ginger,1912,7723
Kerala,3,2000,0,Garlic,538,9146
Kerala,3,2000,0,Sugarcane,1318,111330
Kerala,3,2000,0,Sweet potato,5,57
Kerala,3,2000,0,Tapioca,7794,267112
Kerala,3,2000,0,Turmeric,502,1300
Kerala,3,2000,4,Rice,2183,4787
Kerala,3,2001,1,Rice,1063,2593
Kerala,3,2001,2,Ragi,11,9
Kerala,3,2001,2,Sesamum,7,2
Kerala,3,2001,3,Rice,555,1297
Kerala,3,2001,0,Arecanut,3942,3432
Kerala,3,2001,0,Banana,1567,13252
Kerala,3,2001,0,Black pepper,60537,24560
Kerala,3,2001,0,Cardamom,32668,7788
Kerala,3,2001,0,Cashewnut,1350,547
Kerala,3,2001,0,Coconut ,25603,96000000
Kerala,3,2001,0,Coffee,12635,9130
Kerala,3,2001,0,Dry ginger,1694,6026
Kerala,3,2001,0,Garlic,293,4981
Kerala,3,2001,0,Rubber,38123,45260
Kerala,3,2001,0,Sugarcane,1344,113520
Kerala,3,2001,0,Sweet potato,7,80
Kerala,3,2001,0,Tapioca,8224,261523
Kerala,3,2001,0,Tea,24792,46439
Kerala,3,2001,0,Turmeric,349,703
Kerala,3,2001,4,Rice,2770,6836
Kerala,3,2002,1,Rice,1294,3111
Kerala,3,2002,2,Jowar,2,1
Kerala,3,2002,2,Ragi,25,20
Kerala,3,2002,2,Sesamum,6,1
Kerala,3,2002,3,Rice,286,538
Kerala,3,2002,0,Arecanut,4096,3846
Kerala,3,2002,0,Banana,1602,13608
Kerala,3,2002,0,Bhindi,6,0
Kerala,3,2002,0,Bitter Gourd,586,0
Kerala,3,2002,0,Black pepper,65142,35534
Kerala,3,2002,0,Brinjal,29,0
Kerala,3,2002,0,Cardamom,32743,8057
Kerala,3,2002,0,Cashewnut,1321,788
Kerala,3,2002,0,Cashewnut Raw,1321,788
Kerala,3,2002,0,Coconut ,25810,104000000
Kerala,3,2002,0,Coffee,11490,8475
Kerala,3,2002,0,Drum Stick,647,850
Kerala,3,2002,0,Dry ginger,1374,4791
Kerala,3,2002,0,Garlic,616,10472
Kerala,3,2002,0,Jack Fruit,6332,28
Kerala,3,2002,0,Mango,3142,15543
Kerala,3,2002,0,Other Fresh Fruits,931,0
Kerala,3,2002,0,other oilseeds,29,0
Kerala,3,2002,0,Other Vegetables,6024,0
Kerala,3,2002,0,Papaya,761,1895
Kerala,3,2002,0,Pineapple,1569,15618
Kerala,3,2002,0,Rubber,38250,45295
Kerala,3,2002,0,Snak Guard,3,0
Kerala,3,2002,0,Sugarcane,1473,124420
Kerala,3,2002,0,Sweet potato,6,69
Kerala,3,2002,0,Tapioca,7806,249774
Kerala,3,2002,0,Tea,24953,39854
Kerala,3,2002,0,Turmeric,257,623
Kerala,3,2002,4,Rice,2205,4925
Kerala,3,2003,1,Rice,1201,2844
Kerala,3,2003,2,Jowar,2,1
Kerala,3,2003,2,Ragi,74,59
Kerala,3,2003,2,Small millets,176,137
Kerala,3,2003,3,Rice,77,102
Kerala,3,2003,0,Arecanut,3831,3635
Kerala,3,2003,0,Banana,1648,14473
Kerala,3,2003,0,Bhindi,7,0
Kerala,3,2003,0,Bitter Gourd,394,0
Kerala,3,2003,0,Black pepper,68595,36417
Kerala,3,2003,0,Brinjal,42,0
Kerala,3,2003,0,Cardamom,32815,8224
Kerala,3,2003,0,Cashewnut,1211,536
Kerala,3,2003,0,Coconut ,24383,92000000
Kerala,3,2003,0,Drum Stick,630,825
Kerala,3,2003,0,Dry ginger,904,3635
Kerala,3,2003,0,Garlic,638,10846
Kerala,3,2003,0,Jack Fruit,6444,25
Kerala,3,2003,0,Mango,2982,15709
Kerala,3,2003,0,Other Fresh Fruits,712,0
Kerala,3,2003,0,Other Vegetables,8047,0
Kerala,3,2003,0,Papaya,794,1977
Kerala,3,2003,0,Pineapple,1459,14798
Kerala,3,2003,0,Snak Guard,5,0
Kerala,3,2003,0,Sugarcane,1595,134620
Kerala,3,2003,0,Sweet potato,10,115
Kerala,3,2003,0,Tapioca,7350,274386
Kerala,3,2003,0,Turmeric,251,584
Kerala,3,2003,4,Rice,1950,4580
Kerala,3,2004,1,Rice,1147,2943
Kerala,3,2004,2,Jowar,2,1
Kerala,3,2004,2,Other Cereals & Millets,154,120
Kerala,3,2004,2,Ragi,65,52
Kerala,3,2004,2,Sesamum,8,6
Kerala,3,2004,3,Rice,157,394
Kerala,3,2004,0,Arecanut,4054,4351
Kerala,3,2004,0,Banana,1748,11458
Kerala,3,2004,0,Black pepper,82316,38787
Kerala,3,2004,0,Cardamom,32856,7931
Kerala,3,2004,0,Cashewnut,1270,677
Kerala,3,2004,0,Coconut ,24274,87000000
Kerala,3,2004,0,Dry ginger,876,3181
Kerala,3,2004,0,Garlic,306,5202
Kerala,3,2004,0,Sugarcane,790,66670
Kerala,3,2004,0,Sweet potato,2,23
Kerala,3,2004,0,Tapioca,5823,203171
Kerala,3,2004,0,Turmeric,281,702
Kerala,3,2004,4,Rice,1862,4445
Kerala,3,2005,1,Rice,850,2093
Kerala,3,2005,2,Other Cereals & Millets,11,21
Kerala,3,2005,3,Rice,238,649
Kerala,3,2005,0,Arecanut,4009,4669
Kerala,3,2005,0,Banana,1828,13883
Kerala,3,2005,0,Black pepper,84219,52063
Kerala,3,2005,0,Cardamom,32846,9076
Kerala,3,2005,0,Cashewnut,1197,746
Kerala,3,2005,0,Coconut ,24343,90000000
Kerala,3,2005,0,Dry ginger,900,3103
Kerala,3,2005,0,Garlic,65,1105
Kerala,3,2005,0,Sugarcane,760,51600
Kerala,3,2005,0,Sweet potato,10,115
Kerala,3,2005,0,Tapioca,6608,205293
Kerala,3,2005,0,Turmeric,330,787
Kerala,3,2005,4,Rice,1844,4758
Kerala,3,2006,1,Rice,851,2345
Kerala,3,2006,2,Jowar,11,6
Kerala,3,2006,2,Other Cereals & Millets,114,89
Kerala,3,2006,2,Ragi,6,5
Kerala,3,2006,2,Sesamum,7,3
Kerala,3,2006,3,Rice,217,569
Kerala,3,2006,0,Arecanut,3416,5041
Kerala,3,2006,0,Banana,1971,14654
Kerala,3,2006,0,Black pepper,83652,35299
Kerala,3,2006,0,Cardamom,32840,7894
Kerala,3,2006,0,Cashewnut,1240,542
Kerala,3,2006,0,Coconut ,23668,99000000
Kerala,3,2006,0,Dry ginger,863,2753
Kerala,3,2006,0,Garlic,221,3757
Kerala,3,2006,0,Sugarcane,781,48760
Kerala,3,2006,0,Sweet potato,15,173
Kerala,3,2006,0,Tapioca,7141,230842
Kerala,3,2006,0,Turmeric,321,730
Kerala,3,2006,4,Rice,1810,4593
Kerala,3,2007,1,Rice,462,1156
Kerala,3,2007,2,Cotton(lint),3,
Kerala,3,2007,2,Jowar,1,1
Kerala,3,2007,2,Other Cereals & Millets,51,40
Kerala,3,2007,2,Ragi,1,1
Kerala,3,2007,3,Rice,58,153
Kerala,3,2007,0,Arecanut,3451,3886
Kerala,3,2007,0,Banana,2559,18733
Kerala,3,2007,0,Black pepper,65333,23311
Kerala,3,2007,0,Cardamom,31241,6404
Kerala,3,2007,0,Cashewnut,1617,588
Kerala,3,2007,0,Coconut ,19925,72000000
Kerala,3,2007,0,Dry ginger,934,2968
Kerala,3,2007,0,Garlic,350,5950
Kerala,3,2007,0,Sugarcane,2105,128260
Kerala,3,2007,0,Sweet potato,7,81
Kerala,3,2007,0,Tapioca,6374,211702
Kerala,3,2007,0,Turmeric,287,588
Kerala,3,2007,4,Rice,1670,4650
Kerala,3,2008,1,Rice,494,1302
Kerala,3,2008,2,Jowar,1,1
Kerala,3,2008,2,Other Cereals & Millets,26,20
Kerala,3,2008,2,Ragi,5,4
Kerala,3,2008,2,Sesamum,5,1
Kerala,3,2008,3,Rice,57,135
Kerala,3,2008,0,Arecanut,3173,3778
Kerala,3,2008,0,Banana,2705,23662
Kerala,3,2008,0,Black pepper,58290,16708
Kerala,3,2008,0,Cardamom,33078,7827
Kerala,3,2008,0,Cashewnut,1365,731
Kerala,3,2008,0,Coconut ,17776,79000000
Kerala,3,2008,0,Dry ginger,695,2359
Kerala,3,2008,0,Garlic,320,5440
Kerala,3,2008,0,Sugarcane,2487,191340
Kerala,3,2008,0,Sweet potato,3,35
Kerala,3,2008,0,Tapioca,7706,255284
Kerala,3,2008,0,Turmeric,217,441
Kerala,3,2008,4,Rice,1564,4057
Kerala,3,2009,1,Rice,588,1510
Kerala,3,2009,2,Jowar,10,10
Kerala,3,2009,2,Other Cereals & Millets,12,9
Kerala,3,2009,2,Sesamum,5,2
Kerala,3,2009,3,Rice,209,521
Kerala,3,2009,0,Arecanut,2753,3148
Kerala,3,2009,0,Banana,2541,19506
Kerala,3,2009,0,Black pepper,85739,25472
Kerala,3,2009,0,Cardamom,33083,7077
Kerala,3,2009,0,Cashewnut,1237,497
Kerala,3,2009,0,Coconut ,17189,90000000
Kerala,3,2009,0,Dry ginger,691,2316
Kerala,3,2009,0,Garlic,336,5712
Kerala,3,2009,0,Sugarcane,2201,222030
Kerala,3,2009,0,Sweet potato,4,46
Kerala,3,2009,0,Tapioca,6032,213318
Kerala,3,2009,0,Turmeric,245,555
Kerala,3,2009,4,Rice,1531,4106
Kerala,3,2010,1,Rice,418.33,1083.47
Kerala,3,2010,3,Rice,220.64,582.19
Kerala,3,2010,0,Arecanut,2520.54,1789.52
Kerala,3,2010,0,Banana,2665.37,23265.38
Kerala,3,2010,0,Black pepper,87273.78,30919.38
Kerala,3,2010,0,Cashewnut,1200.93,342.25
Kerala,3,2010,0,Coconut ,17011.58,79789000
Kerala,3,2010,0,Dry ginger,696.59,2693.07
Kerala,3,2010,0,Sugarcane,2173.53,217410
Kerala,3,2010,0,Tapioca,6222.55,240290.03
Kerala,3,2010,0,Turmeric,226.21,559.01
Kerala,3,2010,4,Rice,1180.4,3078.76
Kerala,3,2011,1,Rice,259.85,626.12
Kerala,3,2011,2,Sesamum,0.97,0.12
Kerala,3,2011,3,Rice,66.07,157.18
Kerala,3,2011,0,Arecanut,2708.92,2507.34
Kerala,3,2011,0,Banana,2900.57,25338.1
Kerala,3,2011,0,Black pepper,44010.47,22762.96
Kerala,3,2011,0,Cashewnut,1497.12,507.95
Kerala,3,2011,0,Coconut ,17158.12,94937000
Kerala,3,2011,0,Dry ginger,654.25,3315.25
Kerala,3,2011,0,Potato,3,35
Kerala,3,2011,0,Sugarcane,2123.82,227197.2
Kerala,3,2011,0,Tapioca,6317.9,261059.05
Kerala,3,2011,0,Turmeric,204.36,628.87
Kerala,3,2011,4,Rice,937.82,2352.15
Kerala,3,2012,1,Rice,208,512
Kerala,3,2012,3,Rice,91,166
Kerala,3,2012,0,Arecanut,2569,2379
Kerala,3,2012,0,Arhar/Tur,12,20
Kerala,3,2012,0,Banana,3080,28844
Kerala,3,2012,0,Black pepper,43755,30424
Kerala,3,2012,0,Cardamom,33076,9286
Kerala,3,2012,0,Cashewnut,1537,482
Kerala,3,2012,0,Coconut ,17265,94000000
Kerala,3,2012,0,Drum Stick,570,614
Kerala,3,2012,0,Dry ginger,591,3445
Kerala,3,2012,0,Garlic,72,658
Kerala,3,2012,0,Jack Fruit,14631,
Kerala,3,2012,0,Maize,3,3
Kerala,3,2012,0,Mango,5486,53078
Kerala,3,2012,0,Papaya,916,6251
Kerala,3,2012,0,Pineapple,838,6879
Kerala,3,2012,0,Potato,959,18758
Kerala,3,2012,0,Pump Kin,52,
Kerala,3,2012,0,Sugarcane,1371,14321
Kerala,3,2012,0,Sweet potato,4,108
Kerala,3,2012,0,Tapioca,6239,303380
Kerala,3,2012,0,Turmeric,195,784
Kerala,3,2012,0,Wheat,1,
Kerala,3,2012,4,Rice,877,2505
Kerala,3,2013,1,Rice,62,157
Kerala,3,2013,3,Rice,39,105
Kerala,3,2013,0,Arecanut,2381,1795
Kerala,3,2013,0,Arhar/Tur,10,17
Kerala,3,2013,0,Banana,3211,29664
Kerala,3,2013,0,Black pepper,42924,15036
Kerala,3,2013,0,Cardamom,31810,13040
Kerala,3,2013,0,Cashewnut,1413,530
Kerala,3,2013,0,Coconut ,16518,90000000
Kerala,3,2013,0,Drum Stick,603,650
Kerala,3,2013,0,Dry ginger,575,3302
Kerala,3,2013,0,Garlic,146,1314
Kerala,3,2013,0,Maize,2,3
Kerala,3,2013,0,Mango,5642,49346
Kerala,3,2013,0,Moong(Green Gram),1,
Kerala,3,2013,0,Onion,6,
Kerala,3,2013,0,Potato,759,14846
Kerala,3,2013,0,Pump Kin,51,
Kerala,3,2013,0,Sugarcane,1660,17559
Kerala,3,2013,0,Sweet potato,4,108
Kerala,3,2013,0,Tapioca,6332,313513
Kerala,3,2013,0,Turmeric,185,733
Kerala,3,2013,4,Rice,560,1534
Kerala,3,2014,1,Rice,89,206
Kerala,3,2014,3,Rice,33,89
Kerala,3,2014,0,Arecanut,2264,1748
Kerala,3,2014,0,Banana,3469,31893
Kerala,3,2014,0,Black pepper,43852,23916
Kerala,3,2014,0,Cardamom,31810,15000
Kerala,3,2014,0,Cashewnut,1375,410
Kerala,3,2014,0,Coconut ,16655,75000000
Kerala,3,2014,0,Cowpea(Lobia),73,
Kerala,3,2014,0,Dry ginger,520,3066
Kerala,3,2014,0,Garlic,75,625
Kerala,3,2014,0,Maize,2,5
Kerala,3,2014,0,Onion,4,
Kerala,3,2014,0,Potato,852,15811
Kerala,3,2014,0,Pump Kin,59,
Kerala,3,2014,0,Ragi,2,2
Kerala,3,2014,0,Sugarcane,1068.9,11512
Kerala,3,2014,0,Sweet potato,4,88
Kerala,3,2014,0,Tapioca,7541,340911
Kerala,3,2014,0,Turmeric,180,790
Kerala,3,2014,0,Wheat,1,3
Kerala,3,2014,4,Rice,575,1508
Kerala,4,1997,0,Arecanut,10588,14786
Kerala,4,1997,0,Black pepper,16488,4416
Kerala,4,1997,0,Cashewnut,30111,37909
Kerala,4,1997,0,Coconut ,137554,1009000
Kerala,4,1997,0,Tapioca,4173,101291
Kerala,4,1998,1,Rice,8665,14122
Kerala,4,1998,2,Sesamum,14,18
Kerala,4,1998,3,Rice,295,347
Kerala,4,1998,0,Arecanut,12360,10794
Kerala,4,1998,0,Banana,1453,16634
Kerala,4,1998,0,Black pepper,23419,5236
Kerala,4,1998,0,Cardamom,128,
Kerala,4,1998,0,Cashewnut,27632,25774
Kerala,4,1998,0,Coconut ,95118,529000000
Kerala,4,1998,0,Dry chillies,12,10
Kerala,4,1998,0,Dry ginger,314,1121
Kerala,4,1998,0,Sugarcane,20,1410
Kerala,4,1998,0,Sweet potato,27,306
Kerala,4,1998,0,Tapioca,4733,124267
Kerala,4,1998,0,Turmeric,307,1120
Kerala,4,1998,4,Rice,4918,8071
Kerala,4,1999,1,Rice,6898,11598
Kerala,4,1999,3,Rice,264,334
Kerala,4,1999,0,Arecanut,12630,12191
Kerala,4,1999,0,Banana,1840,18024
Kerala,4,1999,0,Black pepper,23301,3430
Kerala,4,1999,0,Cardamom,128,
Kerala,4,1999,0,Cashewnut,26101,35954
Kerala,4,1999,0,Coconut ,95257,515000000
Kerala,4,1999,0,Dry chillies,13,11
Kerala,4,1999,0,Dry ginger,358,1395
Kerala,4,1999,0,Sugarcane,4,650
Kerala,4,1999,0,Sweet potato,26,295
Kerala,4,1999,0,Tapioca,3996,86741
Kerala,4,1999,0,Turmeric,323,1178
Kerala,4,1999,4,Rice,4548,7868
Kerala,4,2000,1,Rice,6926,12046
Kerala,4,2000,2,Sesamum,10,6
Kerala,4,2000,3,Rice,324,410
Kerala,4,2000,0,Arecanut,13274,12923
Kerala,4,2000,0,Banana,2035,16436
Kerala,4,2000,0,Black pepper,24569,5038
Kerala,4,2000,0,Cardamom,128,
Kerala,4,2000,0,Cashewnut,27757,27621
Kerala,4,2000,0,Coconut ,96975,621000000
Kerala,4,2000,0,Dry ginger,240,859
Kerala,4,2000,0,Sugarcane,5,810
Kerala,4,2000,0,Sweet potato,22,250
Kerala,4,2000,0,Tapioca,3945,90706
Kerala,4,2000,0,Turmeric,279,761
Kerala,4,2000,4,Rice,4541,8228
Kerala,4,2001,1,Rice,5915,10557
Kerala,4,2001,2,Sesamum,4,
Kerala,4,2001,3,Rice,369,514
Kerala,4,2001,0,Arecanut,14436,14237
Kerala,4,2001,0,Banana,2480,17736
Kerala,4,2001,0,Black pepper,23341,4412
Kerala,4,2001,0,Cardamom,128,
Kerala,4,2001,0,Cashewnut,27103,24087
Kerala,4,2001,0,Coconut ,95712,604000000
Kerala,4,2001,0,Dry ginger,345,1188
Kerala,4,2001,0,Rubber,34012,38800
Kerala,4,2001,0,Sweet potato,34,386
Kerala,4,2001,0,Tapioca,3420,73011
Kerala,4,2001,0,Turmeric,174,445
Kerala,4,2001,4,Rice,4703,8392
Kerala,4,2002,1,Rice,6369,11911
Kerala,4,2002,2,Sesamum,1,
Kerala,4,2002,3,Rice,318,428
Kerala,4,2002,0,Arecanut,14182,14737
Kerala,4,2002,0,Banana,2445,20280
Kerala,4,2002,0,Bhindi,27,0
Kerala,4,2002,0,Bitter Gourd,76,0
Kerala,4,2002,0,Black pepper,22492,4362
Kerala,4,2002,0,Brinjal,8,0
Kerala,4,2002,0,Cardamom,128,
Kerala,4,2002,0,Cashewnut,27123,25474
Kerala,4,2002,0,Cashewnut Raw,27123,25474
Kerala,4,2002,0,Coconut ,94217,559000000
Kerala,4,2002,0,Drum Stick,2020,1541
Kerala,4,2002,0,Dry ginger,266,942
Kerala,4,2002,0,Jack Fruit,13828,46
Kerala,4,2002,0,Mango,12003,57320
Kerala,4,2002,0,Other Fresh Fruits,900,0
Kerala,4,2002,0,other oilseeds,124,0
Kerala,4,2002,0,Other Vegetables,1802,0
Kerala,4,2002,0,Papaya,1741,9325
Kerala,4,2002,0,Pineapple,349,2002
Kerala,4,2002,0,Rubber,34085,40658
Kerala,4,2002,0,Snak Guard,6,0
Kerala,4,2002,0,Sugarcane,5,810
Kerala,4,2002,0,Sweet potato,33,375
Kerala,4,2002,0,Tapioca,3247,86223
Kerala,4,2002,0,Turmeric,136,384
Kerala,4,2002,4,Rice,4636,8455
Kerala,4,2003,1,Rice,5287,10147
Kerala,4,2003,2,Jowar,1,1
Kerala,4,2003,3,Rice,191,202
Kerala,4,2003,0,Arecanut,13489,14692
Kerala,4,2003,0,Banana,2310,20157
Kerala,4,2003,0,Bhindi,19,0
Kerala,4,2003,0,Bitter Gourd,77,0
Kerala,4,2003,0,Black pepper,22089,4078
Kerala,4,2003,0,Brinjal,13,0
Kerala,4,2003,0,Cardamom,128,
Kerala,4,2003,0,Cashewnut,27817,25482
Kerala,4,2003,0,Coconut ,95278,597000000
Kerala,4,2003,0,Drum Stick,1948,1403
Kerala,4,2003,0,Dry ginger,166,518
Kerala,4,2003,0,Jack Fruit,13584,50
Kerala,4,2003,0,Mango,11354,60681
Kerala,4,2003,0,Other Fresh Fruits,795,0
Kerala,4,2003,0,Other Vegetables,1774,0
Kerala,4,2003,0,Papaya,1774,9509
Kerala,4,2003,0,Pineapple,244,1427
Kerala,4,2003,0,Snak Guard,18,0
Kerala,4,2003,0,Sugarcane,3,490
Kerala,4,2003,0,Sweet potato,21,239
Kerala,4,2003,0,Tapioca,2659,76064
Kerala,4,2003,0,Turmeric,112,291
Kerala,4,2003,4,Rice,3983,6169
Kerala,4,2004,1,Rice,4877,9257
Kerala,4,2004,2,Sesamum,1,
Kerala,4,2004,3,Rice,118,149
Kerala,4,2004,0,Arecanut,13776,14743
Kerala,4,2004,0,Banana,2493,22089
Kerala,4,2004,0,Black pepper,22727,4716
Kerala,4,2004,0,Cardamom,128,
Kerala,4,2004,0,Cashewnut,25681,25230
Kerala,4,2004,0,Coconut ,94518,642000000
Kerala,4,2004,0,Dry ginger,149,529
Kerala,4,2004,0,Sugarcane,4,650
Kerala,4,2004,0,Sweet potato,27,307
Kerala,4,2004,0,Tapioca,2607,66969
Kerala,4,2004,0,Turmeric,146,389
Kerala,4,2004,4,Rice,4107,7692
Kerala,4,2005,1,Rice,5302,9980
Kerala,4,2005,2,Jowar,1,
Kerala,4,2005,2,Sesamum,4,0.6
Kerala,4,2005,3,Rice,82,89
Kerala,4,2005,0,Arecanut,14104,16486
Kerala,4,2005,0,Banana,2554,27532
Kerala,4,2005,0,Black pepper,22659,5473
Kerala,4,2005,0,Cardamom,128,
Kerala,4,2005,0,Cashewnut,25066,29252
Kerala,4,2005,0,Coconut ,93934,692000000
Kerala,4,2005,0,Dry ginger,76,279
Kerala,4,2005,0,Sugarcane,8,780
Kerala,4,2005,0,Sweet potato,38,432
Kerala,4,2005,0,Tapioca,2442,63880
Kerala,4,2005,0,Turmeric,104,304
Kerala,4,2005,4,Rice,3839,7314
Kerala,4,2006,1,Rice,4602,8733
Kerala,4,2006,3,Rice,98,120
Kerala,4,2006,0,Arecanut,12806,14207
Kerala,4,2006,0,Banana,2728,25124
Kerala,4,2006,0,Black pepper,15068,3139
Kerala,4,2006,0,Cardamom,128,
Kerala,4,2006,0,Cashewnut,25191,30786
Kerala,4,2006,0,Coconut ,91393,640000000
Kerala,4,2006,0,Dry ginger,160,697
Kerala,4,2006,0,Sugarcane,2,30
Kerala,4,2006,0,Sweet potato,40,455
Kerala,4,2006,0,Tapioca,2102,60190
Kerala,4,2006,0,Turmeric,163,570
Kerala,4,2006,4,Rice,4142,8522
Kerala,4,2007,1,Rice,3470,6321
Kerala,4,2007,2,Sesamum,3,1
Kerala,4,2007,3,Rice,121,189
Kerala,4,2007,0,Arecanut,11262,10605
Kerala,4,2007,0,Banana,2181,14353
Kerala,4,2007,0,Black pepper,12533,1865
Kerala,4,2007,0,Cardamom,128,
Kerala,4,2007,0,Cashewnut,19366,25715
Kerala,4,2007,0,Coconut ,82223,554000000
Kerala,4,2007,0,Dry ginger,95,393
Kerala,4,2007,0,Sugarcane,2,50
Kerala,4,2007,0,Sweet potato,27,307
Kerala,4,2007,0,Tapioca,1831,52367
Kerala,4,2007,0,Turmeric,138,451
Kerala,4,2007,4,Rice,3641,7601
Kerala,4,2008,1,Rice,3723,6541
Kerala,4,2008,3,Rice,118,192
Kerala,4,2008,0,Arecanut,11520,14655
Kerala,4,2008,0,Banana,2340,18192
Kerala,4,2008,0,Black pepper,10211,2046
Kerala,4,2008,0,Cardamom,128,
Kerala,4,2008,0,Cashewnut,19372,20757
Kerala,4,2008,0,Coconut ,77705,500000000
Kerala,4,2008,0,Dry ginger,108,532
Kerala,4,2008,0,Sugarcane,40,7220
Kerala,4,2008,0,Sweet potato,29,330
Kerala,4,2008,0,Tapioca,2111,69013
Kerala,4,2008,0,Turmeric,141,461
Kerala,4,2008,4,Rice,3808,6904
Kerala,4,2009,1,Rice,4098,7843
Kerala,4,2009,3,Rice,108,157
Kerala,4,2009,0,Arecanut,10674,13516
Kerala,4,2009,0,Banana,2566,18640
Kerala,4,2009,0,Black pepper,9631,2505
Kerala,4,2009,0,Cardamom,128,
Kerala,4,2009,0,Cashewnut,19377,21595
Kerala,4,2009,0,Coconut ,78024,479000000
Kerala,4,2009,0,Dry ginger,87,352
Kerala,4,2009,0,Sugarcane,1,150
Kerala,4,2009,0,Sweet potato,28,318
Kerala,4,2009,0,Tapioca,2083,77740
Kerala,4,2009,0,Turmeric,118,349
Kerala,4,2009,4,Rice,2924,5843
Kerala,4,2010,1,Rice,3054.17,6536.19
Kerala,4,2010,3,Rice,107.51,241.64
Kerala,4,2010,0,Arecanut,11666.43,12018.1
Kerala,4,2010,0,Banana,2371.63,19283.92
Kerala,4,2010,0,Black pepper,9568.71,1739.63
Kerala,4,2010,0,Cashewnut,17294.71,22521.87
Kerala,4,2010,0,Coconut ,76916.76,528790000
Kerala,4,2010,0,Dry ginger,76.61,387.11
Kerala,4,2010,0,Sugarcane,1.24,175.19
Kerala,4,2010,0,Tapioca,1818.66,64802.22
Kerala,4,2010,0,Turmeric,94.5,350.19
Kerala,4,2010,4,Rice,3176.82,6530.49
Kerala,4,2011,1,Rice,2516.78,5093.77
Kerala,4,2011,3,Rice,95.92,199.38
Kerala,4,2011,0,Arecanut,10687.29,13925.23
Kerala,4,2011,0,Banana,2103.78,18292.24
Kerala,4,2011,0,Black pepper,4960.73,1928.49
Kerala,4,2011,0,Cardamom,128,
Kerala,4,2011,0,Cashewnut,23190.1,24205.48
Kerala,4,2011,0,Coconut ,90350.48,644511000
Kerala,4,2011,0,Dry ginger,76.41,360.19
Kerala,4,2011,0,Potato,29,330
Kerala,4,2011,0,Sugarcane,2.58,296.7
Kerala,4,2011,0,Tapioca,1775.81,68253.15
Kerala,4,2011,0,Turmeric,125.9,460.44
Kerala,4,2011,4,Rice,3126.88,6876.57
Kerala,4,2012,1,Rice,3618,7926
Kerala,4,2012,3,Rice,56,101
Kerala,4,2012,0,Arecanut,10649,13529
Kerala,4,2012,0,Arhar/Tur,1,1
Kerala,4,2012,0,Banana,2086,17936
Kerala,4,2012,0,Black pepper,5018,2366
Kerala,4,2012,0,Blackgram,115,
Kerala,4,2012,0,Cardamom,128,
Kerala,4,2012,0,Cashewnut,22585,26333
Kerala,4,2012,0,Coconut ,86818,567000000
Kerala,4,2012,0,Cowpea(Lobia),79,
Kerala,4,2012,0,Drum Stick,1623,1306
Kerala,4,2012,0,Dry ginger,66,289
Kerala,4,2012,0,Horse-gram,6,
Kerala,4,2012,0,Jack Fruit,8447,
Kerala,4,2012,0,Mango,7797,37126
Kerala,4,2012,0,Moong(Green Gram),42,
Kerala,4,2012,0,Papaya,1736,12849
Kerala,4,2012,0,Pineapple,113,737
Kerala,4,2012,0,Pump Kin,60,
Kerala,4,2012,0,Sugarcane,4,45
Kerala,4,2012,0,Sweet potato,24,254
Kerala,4,2012,0,Tapioca,1751,64224
Kerala,4,2012,0,Turmeric,148,497
Kerala,4,2012,4,Rice,3010,6210
Kerala,4,2013,1,Rice,2684,5908
Kerala,4,2013,3,Rice,20,46
Kerala,4,2013,0,Arecanut,9959,12103
Kerala,4,2013,0,Arhar/Tur,1,1
Kerala,4,2013,0,Banana,1986,17663
Kerala,4,2013,0,Black pepper,4765,1881
Kerala,4,2013,0,Blackgram,246,
Kerala,4,2013,0,Cashewnut,21238,20984
Kerala,4,2013,0,Coconut ,85063,574000000
Kerala,4,2013,0,Cowpea(Lobia),201,
Kerala,4,2013,0,Drum Stick,1695,1364
Kerala,4,2013,0,Dry ginger,43,182
Kerala,4,2013,0,Horse-gram,3,
Kerala,4,2013,0,Mango,7668,37622
