State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Kerala,KANNUR,2008,Autumn     ,Rice,3723,6541
Kerala,KANNUR,2008,Summer     ,Rice,118,192
Kerala,KANNUR,2008,Whole Year ,Arecanut,11520,14655
Kerala,KANNUR,2008,Whole Year ,Banana,2340,18192
Kerala,KANNUR,2008,Whole Year ,Black pepper,10211,2046
Kerala,KANNUR,2008,Whole Year ,Cardamom,128,
Kerala,KANNUR,2008,Whole Year ,Cashewnut,19372,20757
Kerala,KANNUR,2008,Whole Year ,Coconut ,77705,500000000
Kerala,KANNUR,2008,Whole Year ,Dry ginger,108,532
Kerala,KANNUR,2008,Whole Year ,Sugarcane,40,7220
Kerala,KANNUR,2008,Whole Year ,Sweet potato,29,330
Kerala,KANNUR,2008,Whole Year ,Tapioca,2111,69013
Kerala,KANNUR,2008,Whole Year ,Turmeric,141,461
Kerala,KANNUR,2008,Winter     ,Rice,3808,6904
Kerala,KANNUR,2009,Autumn     ,Rice,4098,7843
Kerala,KANNUR,2009,Summer     ,Rice,108,157
Kerala,KANNUR,2009,Whole Year ,Arecanut,10674,13516
Kerala,KANNUR,2009,Whole Year ,Banana,2566,18640
Kerala,KANNUR,2009,Whole Year ,Black pepper,9631,2505
Kerala,KANNUR,2009,Whole Year ,Cardamom,128,
Kerala,KANNUR,2009,Whole Year ,Cashewnut,19377,21595
Kerala,KANNUR,2009,Whole Year ,Coconut ,78024,479000000
Kerala,KANNUR,2009,Whole Year ,Dry ginger,87,352
Kerala,KANNUR,2009,Whole Year ,Sugarcane,1,150
Kerala,KANNUR,2009,Whole Year ,Sweet potato,28,318
Kerala,KANNUR,2009,Whole Year ,Tapioca,2083,77740
Kerala,KANNUR,2009,Whole Year ,Turmeric,118,349
Kerala,KANNUR,2009,Winter     ,Rice,2924,5843
Kerala,KANNUR,2010,Autumn     ,Rice,3054.17,6536.19
Kerala,KANNUR,2010,Summer     ,Rice,107.51,241.64
Kerala,KANNUR,2010,Whole Year ,Arecanut,11666.43,12018.1
Kerala,KANNUR,2010,Whole Year ,Banana,2371.63,19283.92
Kerala,KANNUR,2010,Whole Year ,Black pepper,9568.71,1739.63
Kerala,KANNUR,2010,Whole Year ,Cashewnut,17294.71,22521.87
Kerala,KANNUR,2010,Whole Year ,Coconut ,76916.76,528790000
Kerala,KANNUR,2010,Whole Year ,Dry ginger,76.61,387.11
Kerala,KANNUR,2010,Whole Year ,Sugarcane,1.24,175.19
Kerala,KANNUR,2010,Whole Year ,Tapioca,1818.66,64802.22
Kerala,KANNUR,2010,Whole Year ,Turmeric,94.5,350.19
Kerala,KANNUR,2010,Winter     ,Rice,3176.82,6530.49
Kerala,KANNUR,2011,Autumn     ,Rice,2516.78,5093.77
Kerala,KANNUR,2011,Summer     ,Rice,95.92,199.38
Kerala,KANNUR,2011,Whole Year ,Arecanut,10687.29,13925.23
Kerala,KANNUR,2011,Whole Year ,Banana,2103.78,18292.24
Kerala,KANNUR,2011,Whole Year ,Black pepper,4960.73,1928.49
Kerala,KANNUR,2011,Whole Year ,Cardamom,128,
Kerala,KANNUR,2011,Whole Year ,Cashewnut,23190.1,24205.48
Kerala,KANNUR,2011,Whole Year ,Coconut ,90350.48,644511000
Kerala,KANNUR,2011,Whole Year ,Dry ginger,76.41,360.19
Kerala,KANNUR,2011,Whole Year ,Potato,29,330
Kerala,KANNUR,2011,Whole Year ,Sugarcane,2.58,296.7
Kerala,KANNUR,2011,Whole Year ,Tapioca,1775.81,68253.15
Kerala,KANNUR,2011,Whole Year ,Turmeric,125.9,460.44
Kerala,KANNUR,2011,Winter     ,Rice,3126.88,6876.57
Kerala,KANNUR,2012,Autumn     ,Rice,3618,7926
Kerala,KANNUR,2012,Summer     ,Rice,56,101
Kerala,KANNUR,2012,Whole Year ,Arecanut,10649,13529
Kerala,KANNUR,2012,Whole Year ,Arhar/Tur,1,1
Kerala,KANNUR,2012,Whole Year ,Banana,2086,17936
Kerala,KANNUR,2012,Whole Year ,Black pepper,5018,2366
Kerala,KANNUR,2012,Whole Year ,Blackgram,115,
Kerala,KANNUR,2012,Whole Year ,Cardamom,128,
Kerala,KANNUR,2012,Whole Year ,Cashewnut,22585,26333
Kerala,KANNUR,2012,Whole Year ,Coconut ,86818,567000000
Kerala,KANNUR,2012,Whole Year ,Cowpea(Lobia),79,
Kerala,KANNUR,2012,Whole Year ,Drum Stick,1623,1306
Kerala,KANNUR,2012,Whole Year ,Dry ginger,66,289
Kerala,KANNUR,2012,Whole Year ,Horse-gram,6,
Kerala,KANNUR,2012,Whole Year ,Jack Fruit,8447,
Kerala,KANNUR,2012,Whole Year ,Mango,7797,37126
Kerala,KANNUR,2012,Whole Year ,Moong(Green Gram),42,
Kerala,KANNUR,2012,Whole Year ,Papaya,1736,12849
Kerala,KANNUR,2012,Whole Year ,Pineapple,113,737
Kerala,KANNUR,2012,Whole Year ,Pump Kin,60,
Kerala,KANNUR,2012,Whole Year ,Sugarcane,4,45
Kerala,KANNUR,2012,Whole Year ,Sweet potato,24,254
Kerala,KANNUR,2012,Whole Year ,Tapioca,1751,64224
Kerala,KANNUR,2012,Whole Year ,Turmeric,148,497
Kerala,KANNUR,2012,Winter     ,Rice,3010,6210
Kerala,KANNUR,2013,Autumn     ,Rice,2684,5908
Kerala,KANNUR,2013,Summer     ,Rice,20,46
Kerala,KANNUR,2013,Whole Year ,Arecanut,9959,12103
Kerala,KANNUR,2013,Whole Year ,Arhar/Tur,1,1
Kerala,KANNUR,2013,Whole Year ,Banana,1986,17663
Kerala,KANNUR,2013,Whole Year ,Black pepper,4765,1881
Kerala,KANNUR,2013,Whole Year ,Blackgram,246,
Kerala,KANNUR,2013,Whole Year ,Cashewnut,21238,20984
Kerala,KANNUR,2013,Whole Year ,Coconut ,85063,574000000
Kerala,KANNUR,2013,Whole Year ,Cowpea(Lobia),201,
Kerala,KANNUR,2013,Whole Year ,Drum Stick,1695,1364
Kerala,KANNUR,2013,Whole Year ,Dry ginger,43,182
Kerala,KANNUR,2013,Whole Year ,Horse-gram,3,
Kerala,KANNUR,2013,Whole Year ,Mango,7668,37622
Kerala,KANNUR,2013,Whole Year ,Moong(Green Gram),32,
Kerala,KANNUR,2013,Whole Year ,Pump Kin,45,
Kerala,KANNUR,2013,Whole Year ,Sugarcane,1,9
Kerala,KANNUR,2013,Whole Year ,Sweet potato,26,286
Kerala,KANNUR,2013,Whole Year ,Tapioca,1553,60042
Kerala,KANNUR,2013,Whole Year ,Turmeric,101,295
Kerala,KANNUR,2013,Winter     ,Rice,2376,5339
Kerala,KANNUR,2014,Autumn     ,Rice,2638,5905
Kerala,KANNUR,2014,Summer     ,Rice,11,25
Kerala,KANNUR,2014,Whole Year ,Arecanut,9180,10660
Kerala,KANNUR,2014,Whole Year ,Banana,2298,19593
Kerala,KANNUR,2014,Whole Year ,Black pepper,4626,2146
Kerala,KANNUR,2014,Whole Year ,Blackgram,240,
Kerala,KANNUR,2014,Whole Year ,Cashewnut,20351,18570
Kerala,KANNUR,2014,Whole Year ,Coconut ,85807,533000000
Kerala,KANNUR,2014,Whole Year ,Cowpea(Lobia),182,
Kerala,KANNUR,2014,Whole Year ,Dry ginger,55,248
Kerala,KANNUR,2014,Whole Year ,Horse-gram,10,
Kerala,KANNUR,2014,Whole Year ,Moong(Green Gram),65,
Kerala,KANNUR,2014,Whole Year ,Pump Kin,83,
Kerala,KANNUR,2014,Whole Year ,Sesamum,1,0.33
Kerala,KANNUR,2014,Whole Year ,Sugarcane,3.43,46
Kerala,KANNUR,2014,Whole Year ,Sweet potato,32,353
Kerala,KANNUR,2014,Whole Year ,Tapioca,2127,85880
Kerala,KANNUR,2014,Whole Year ,Turmeric,135,479
Kerala,KANNUR,2014,Winter     ,Rice,2306,5234
Kerala,KASARAGOD,1997,Whole Year ,Arecanut,9170,13737
Kerala,KASARAGOD,1997,Whole Year ,Black pepper,3947,793
Kerala,KASARAGOD,1997,Whole Year ,Cashewnut,13643,9487
Kerala,KASARAGOD,1997,Whole Year ,Coconut ,41011,227000
Kerala,KASARAGOD,1997,Whole Year ,Tapioca,493,10554
Kerala,KASARAGOD,1998,Autumn     ,Rice,4806,10048
Kerala,KASARAGOD,1998,Summer     ,Rice,261,366
Kerala,KASARAGOD,1998,Whole Year ,Arecanut,10832,17899
Kerala,KASARAGOD,1998,Whole Year ,Banana,727,9427
Kerala,KASARAGOD,1998,Whole Year ,Black pepper,6199,1287
Kerala,KASARAGOD,1998,Whole Year ,Cardamom,515,
Kerala,KASARAGOD,1998,Whole Year ,Cashewnut,21801,6605
Kerala,KASARAGOD,1998,Whole Year ,Coconut ,48596,337000000
Kerala,KASARAGOD,1998,Whole Year ,Dry chillies,138,129
Kerala,KASARAGOD,1998,Whole Year ,Dry ginger,46,182
Kerala,KASARAGOD,1998,Whole Year ,Sugarcane,2,40
Kerala,KASARAGOD,1998,Whole Year ,Sweet potato,116,2116
Kerala,KASARAGOD,1998,Whole Year ,Tapioca,1092,27847
Kerala,KASARAGOD,1998,Whole Year ,Tobacco,41,228
Kerala,KASARAGOD,1998,Whole Year ,Turmeric,39,67
Kerala,KASARAGOD,1998,Winter     ,Rice,2941,5617
Kerala,KASARAGOD,1999,Autumn     ,Rice,4749,9280
Kerala,KASARAGOD,1999,Kharif     ,Sesamum,26,14
Kerala,KASARAGOD,1999,Summer     ,Rice,217,426
Kerala,KASARAGOD,1999,Whole Year ,Arecanut,12738,25032
Kerala,KASARAGOD,1999,Whole Year ,Banana,792,8778
Kerala,KASARAGOD,1999,Whole Year ,Black pepper,7051,1568
Kerala,KASARAGOD,1999,Whole Year ,Cardamom,515,1
Kerala,KASARAGOD,1999,Whole Year ,Cashewnut,19962,10530
Kerala,KASARAGOD,1999,Whole Year ,Coconut ,56183,364000000
Kerala,KASARAGOD,1999,Whole Year ,Dry chillies,149,139
Kerala,KASARAGOD,1999,Whole Year ,Dry ginger,129,495
Kerala,KASARAGOD,1999,Whole Year ,Sugarcane,2,70
Kerala,KASARAGOD,1999,Whole Year ,Sweet potato,78,1423
Kerala,KASARAGOD,1999,Whole Year ,Tapioca,1280,25479
Kerala,KASARAGOD,1999,Whole Year ,Tobacco,44,245
Kerala,KASARAGOD,1999,Whole Year ,Turmeric,70,120
Kerala,KASARAGOD,1999,Winter     ,Rice,3420,6290
Kerala,KASARAGOD,2000,Autumn     ,Rice,5200,9978
Kerala,KASARAGOD,2000,Kharif     ,Sesamum,4,
Kerala,KASARAGOD,2000,Summer     ,Rice,285,514
Kerala,KASARAGOD,2000,Whole Year ,Arecanut,13515,26359
Kerala,KASARAGOD,2000,Whole Year ,Banana,983,8493
Kerala,KASARAGOD,2000,Whole Year ,Black pepper,6229,1226
Kerala,KASARAGOD,2000,Whole Year ,Cardamom,515,
Kerala,KASARAGOD,2000,Whole Year ,Cashewnut,20448,18415
Kerala,KASARAGOD,2000,Whole Year ,Coconut ,59073,469000000
Kerala,KASARAGOD,2000,Whole Year ,Dry ginger,139,444
Kerala,KASARAGOD,2000,Whole Year ,Sugarcane,3,110
Kerala,KASARAGOD,2000,Whole Year ,Sweet potato,66,1204
Kerala,KASARAGOD,2000,Whole Year ,Tapioca,1373,27755
Kerala,KASARAGOD,2000,Whole Year ,Tobacco,213,1186
Kerala,KASARAGOD,2000,Whole Year ,Turmeric,87,186
Kerala,KASARAGOD,2000,Winter     ,Rice,3673,6992
Kerala,KASARAGOD,2001,Autumn     ,Rice,4602,10052
Kerala,KASARAGOD,2001,Kharif     ,Jowar,2,1
Kerala,KASARAGOD,2001,Summer     ,Rice,195,326
Kerala,KASARAGOD,2001,Whole Year ,Arecanut,14579,21813
Kerala,KASARAGOD,2001,Whole Year ,Banana,750,6442
Kerala,KASARAGOD,2001,Whole Year ,Black pepper,6478,1376
Kerala,KASARAGOD,2001,Whole Year ,Cardamom,515,
Kerala,KASARAGOD,2001,Whole Year ,Cashewnut,19936,21996
Kerala,KASARAGOD,2001,Whole Year ,Coconut ,57285,438000000
Kerala,KASARAGOD,2001,Whole Year ,Dry ginger,158,591
Kerala,KASARAGOD,2001,Whole Year ,Rubber,22348,24125
Kerala,KASARAGOD,2001,Whole Year ,Sweet potato,107,1952
Kerala,KASARAGOD,2001,Whole Year ,Tapioca,1326,30136
Kerala,KASARAGOD,2001,Whole Year ,Tobacco,71,395
Kerala,KASARAGOD,2001,Whole Year ,Turmeric,89,223
Kerala,KASARAGOD,2001,Winter     ,Rice,2616,5259
Kerala,KASARAGOD,2002,Autumn     ,Rice,4408,10094
Kerala,KASARAGOD,2002,Summer     ,Rice,148,250
Kerala,KASARAGOD,2002,Whole Year ,Arecanut,15183,30363
Kerala,KASARAGOD,2002,Whole Year ,Banana,764,7690
Kerala,KASARAGOD,2002,Whole Year ,Bhindi,29,0
Kerala,KASARAGOD,2002,Whole Year ,Bitter Gourd,41,0
Kerala,KASARAGOD,2002,Whole Year ,Black pepper,6948,2052
Kerala,KASARAGOD,2002,Whole Year ,Brinjal,10,0
Kerala,KASARAGOD,2002,Whole Year ,Cardamom,515,
Kerala,KASARAGOD,2002,Whole Year ,Cashewnut,20218,20737
Kerala,KASARAGOD,2002,Whole Year ,Cashewnut Raw,20218,20737
Kerala,KASARAGOD,2002,Whole Year ,Coconut ,56236,409000000
Kerala,KASARAGOD,2002,Whole Year ,Drum Stick,687,1028
Kerala,KASARAGOD,2002,Whole Year ,Dry ginger,147,545
Kerala,KASARAGOD,2002,Whole Year ,Jack Fruit,2745,12
Kerala,KASARAGOD,2002,Whole Year ,Mango,3041,15692
Kerala,KASARAGOD,2002,Whole Year ,Other Fresh Fruits,650,0
Kerala,KASARAGOD,2002,Whole Year ,other oilseeds,50,0
Kerala,KASARAGOD,2002,Whole Year ,Other Vegetables,1075,0
Kerala,KASARAGOD,2002,Whole Year ,Papaya,636,3914
Kerala,KASARAGOD,2002,Whole Year ,Pineapple,88,774
Kerala,KASARAGOD,2002,Whole Year ,Rubber,22420,25795
Kerala,KASARAGOD,2002,Whole Year ,Snak Guard,5,0
Kerala,KASARAGOD,2002,Whole Year ,Sugarcane,6,220
Kerala,KASARAGOD,2002,Whole Year ,Sweet potato,175,3193
Kerala,KASARAGOD,2002,Whole Year ,Tapioca,1148,27417
Kerala,KASARAGOD,2002,Whole Year ,Tobacco,90,501
Kerala,KASARAGOD,2002,Whole Year ,Turmeric,68,162
Kerala,KASARAGOD,2002,Winter     ,Rice,2640,5300
Kerala,KASARAGOD,2003,Autumn     ,Rice,3756,9315
Kerala,KASARAGOD,2003,Kharif     ,Jowar,3,1
Kerala,KASARAGOD,2003,Kharif     ,Small millets,5,3
Kerala,KASARAGOD,2003,Summer     ,Rice,73,109
Kerala,KASARAGOD,2003,Whole Year ,Arecanut,15832,29577
Kerala,KASARAGOD,2003,Whole Year ,Banana,717,7272
Kerala,KASARAGOD,2003,Whole Year ,Bhindi,54,0
Kerala,KASARAGOD,2003,Whole Year ,Bitter Gourd,61,0
Kerala,KASARAGOD,2003,Whole Year ,Black pepper,7371,2136
Kerala,KASARAGOD,2003,Whole Year ,Brinjal,11,0
Kerala,KASARAGOD,2003,Whole Year ,Cardamom,368,1
Kerala,KASARAGOD,2003,Whole Year ,Cashewnut,19389,21346
Kerala,KASARAGOD,2003,Whole Year ,Coconut ,57811,419000000
Kerala,KASARAGOD,2003,Whole Year ,Drum Stick,718,1077
Kerala,KASARAGOD,2003,Whole Year ,Dry ginger,116,423
Kerala,KASARAGOD,2003,Whole Year ,Jack Fruit,2819,13
Kerala,KASARAGOD,2003,Whole Year ,Mango,3148,18568
Kerala,KASARAGOD,2003,Whole Year ,Other Fresh Fruits,582,0
Kerala,KASARAGOD,2003,Whole Year ,Other Vegetables,1071,0
Kerala,KASARAGOD,2003,Whole Year ,Papaya,665,4090
Kerala,KASARAGOD,2003,Whole Year ,Pineapple,114,852
Kerala,KASARAGOD,2003,Whole Year ,Snak Guard,2,0
Kerala,KASARAGOD,2003,Whole Year ,Sugarcane,1,40
Kerala,KASARAGOD,2003,Whole Year ,Sweet potato,182,3320
Kerala,KASARAGOD,2003,Whole Year ,Tapioca,757,18629
Kerala,KASARAGOD,2003,Whole Year ,Tobacco,76,423
Kerala,KASARAGOD,2003,Whole Year ,Turmeric,68,153
Kerala,KASARAGOD,2003,Winter     ,Rice,2434,4963
Kerala,KASARAGOD,2004,Autumn     ,Rice,3059,7270
Kerala,KASARAGOD,2004,Kharif     ,Other Cereals & Millets,1,1
Kerala,KASARAGOD,2004,Summer     ,Rice,92,175
Kerala,KASARAGOD,2004,Whole Year ,Arecanut,17432,31702
Kerala,KASARAGOD,2004,Whole Year ,Banana,780,6507
Kerala,KASARAGOD,2004,Whole Year ,Black pepper,6876,2015
Kerala,KASARAGOD,2004,Whole Year ,Cardamom,367,1
Kerala,KASARAGOD,2004,Whole Year ,Cashewnut,18341,17208
Kerala,KASARAGOD,2004,Whole Year ,Coconut ,57906,471000000
Kerala,KASARAGOD,2004,Whole Year ,Dry ginger,104,340
Kerala,KASARAGOD,2004,Whole Year ,Sugarcane,2,80
Kerala,KASARAGOD,2004,Whole Year ,Sweet potato,155,2827
Kerala,KASARAGOD,2004,Whole Year ,Tapioca,717,18690
Kerala,KASARAGOD,2004,Whole Year ,Tobacco,40,223
Kerala,KASARAGOD,2004,Whole Year ,Turmeric,74,148
Kerala,KASARAGOD,2004,Winter     ,Rice,2524,5160
Kerala,KASARAGOD,2005,Autumn     ,Rice,3237,8234
Kerala,KASARAGOD,2005,Kharif     ,Jowar,2,1
Kerala,KASARAGOD,2005,Kharif     ,Sesamum,3,2
Kerala,KASARAGOD,2005,Summer     ,Rice,160,364
Kerala,KASARAGOD,2005,Whole Year ,Arecanut,17622,32701
Kerala,KASARAGOD,2005,Whole Year ,Banana,789,7130
Kerala,KASARAGOD,2005,Whole Year ,Black pepper,6672,1950
Kerala,KASARAGOD,2005,Whole Year ,Cardamom,367,1
Kerala,KASARAGOD,2005,Whole Year ,Cashewnut,18068,17925
Kerala,KASARAGOD,2005,Whole Year ,Coconut ,58088,426000000
Kerala,KASARAGOD,2005,Whole Year ,Dry ginger,56,195
Kerala,KASARAGOD,2005,Whole Year ,Sugarcane,2,10
Kerala,KASARAGOD,2005,Whole Year ,Sweet potato,173,3156
Kerala,KASARAGOD,2005,Whole Year ,Tapioca,576,13752
Kerala,KASARAGOD,2005,Whole Year ,Tobacco,43,69
Kerala,KASARAGOD,2005,Whole Year ,Turmeric,50,118
Kerala,KASARAGOD,2005,Winter     ,Rice,2633,5188
Kerala,KASARAGOD,2006,Autumn     ,Rice,2766,6592
Kerala,KASARAGOD,2006,Kharif     ,Jowar,4,2
Kerala,KASARAGOD,2006,Kharif     ,Sesamum,1,1
Kerala,KASARAGOD,2006,Summer     ,Rice,188,404
Kerala,KASARAGOD,2006,Whole Year ,Arecanut,14910,35289
Kerala,KASARAGOD,2006,Whole Year ,Banana,778,7485
Kerala,KASARAGOD,2006,Whole Year ,Black pepper,6657,1957
Kerala,KASARAGOD,2006,Whole Year ,Cardamom,368,1
Kerala,KASARAGOD,2006,Whole Year ,Cashewnut,14518,14897
Kerala,KASARAGOD,2006,Whole Year ,Coconut ,58236,395000000
Kerala,KASARAGOD,2006,Whole Year ,Dry ginger,60,266
Kerala,KASARAGOD,2006,Whole Year ,Sugarcane,2,20
Kerala,KASARAGOD,2006,Whole Year ,Sweet potato,122,2226
Kerala,KASARAGOD,2006,Whole Year ,Tapioca,503,12278
Kerala,KASARAGOD,2006,Whole Year ,Tobacco,31,50
Kerala,KASARAGOD,2006,Whole Year ,Turmeric,57,86
Kerala,KASARAGOD,2006,Winter     ,Rice,2369,5146
Kerala,KASARAGOD,2007,Autumn     ,Rice,3060,6628
Kerala,KASARAGOD,2007,Kharif     ,Jowar,8,4
Kerala,KASARAGOD,2007,Kharif     ,Sesamum,1,1
Kerala,KASARAGOD,2007,Summer     ,Rice,168,311
Kerala,KASARAGOD,2007,Whole Year ,Arecanut,15060,43474
Kerala,KASARAGOD,2007,Whole Year ,Banana,685,7704
Kerala,KASARAGOD,2007,Whole Year ,Black pepper,6660,1583
Kerala,KASARAGOD,2007,Whole Year ,Cardamom,368,
Kerala,KASARAGOD,2007,Whole Year ,Cashewnut,11667,11210
Kerala,KASARAGOD,2007,Whole Year ,Coconut ,57057,445000000
Kerala,KASARAGOD,2007,Whole Year ,Dry ginger,65,235
Kerala,KASARAGOD,2007,Whole Year ,Sugarcane,1,50
Kerala,KASARAGOD,2007,Whole Year ,Sweet potato,130,2372
Kerala,KASARAGOD,2007,Whole Year ,Tapioca,452,9815
Kerala,KASARAGOD,2007,Whole Year ,Tobacco,43,69
Kerala,KASARAGOD,2007,Whole Year ,Turmeric,39,96
Kerala,KASARAGOD,2007,Winter     ,Rice,1936,4024
Kerala,KASARAGOD,2008,Autumn     ,Rice,2796,6682
Kerala,KASARAGOD,2008,Kharif     ,Jowar,5,3
Kerala,KASARAGOD,2008,Kharif     ,Other Cereals & Millets,1,1
Kerala,KASARAGOD,2008,Kharif     ,Ragi,1,1
Kerala,KASARAGOD,2008,Summer     ,Rice,170,326
Kerala,KASARAGOD,2008,Whole Year ,Arecanut,14927,37446
Kerala,KASARAGOD,2008,Whole Year ,Banana,401,3231
Kerala,KASARAGOD,2008,Whole Year ,Black pepper,5407,1386
Kerala,KASARAGOD,2008,Whole Year ,Cardamom,368,
Kerala,KASARAGOD,2008,Whole Year ,Cashewnut,9487,10347
Kerala,KASARAGOD,2008,Whole Year ,Coconut ,52266,439000000
Kerala,KASARAGOD,2008,Whole Year ,Dry ginger,17,60
Kerala,KASARAGOD,2008,Whole Year ,Sugarcane,1,
Kerala,KASARAGOD,2008,Whole Year ,Sweet potato,82,1496
Kerala,KASARAGOD,2008,Whole Year ,Tapioca,245,5672
Kerala,KASARAGOD,2008,Whole Year ,Tobacco,39,63
Kerala,KASARAGOD,2008,Whole Year ,Turmeric,21,48
Kerala,KASARAGOD,2008,Winter     ,Rice,2025,4035
Kerala,KASARAGOD,2009,Autumn     ,Rice,2464,5678
Kerala,KASARAGOD,2009,Kharif     ,Jowar,5,3
Kerala,KASARAGOD,2009,Kharif     ,Ragi,1,
Kerala,KASARAGOD,2009,Summer     ,Rice,116,238
Kerala,KASARAGOD,2009,Whole Year ,Arecanut,15256,27680
Kerala,KASARAGOD,2009,Whole Year ,Banana,475,3715
Kerala,KASARAGOD,2009,Whole Year ,Black pepper,4764,1098
Kerala,KASARAGOD,2009,Whole Year ,Cardamom,368,
Kerala,KASARAGOD,2009,Whole Year ,Cashewnut,8205,5189
Kerala,KASARAGOD,2009,Whole Year ,Coconut ,54224,416000000
Kerala,KASARAGOD,2009,Whole Year ,Dry ginger,22,77
Kerala,KASARAGOD,2009,Whole Year ,Sugarcane,1,60
Kerala,KASARAGOD,2009,Whole Year ,Sweet potato,47,858
Kerala,KASARAGOD,2009,Whole Year ,Tapioca,389,8849
Kerala,KASARAGOD,2009,Whole Year ,Tobacco,29,34
Kerala,KASARAGOD,2009,Whole Year ,Turmeric,22,44
Kerala,KASARAGOD,2009,Winter     ,Rice,1814,3344
Kerala,KASARAGOD,2010,Autumn     ,Rice,2283.99,5824.31
Kerala,KASARAGOD,2010,Summer     ,Rice,414.04,976.06
Kerala,KASARAGOD,2010,Whole Year ,Arecanut,18038.61,30036.14
Kerala,KASARAGOD,2010,Whole Year ,Banana,384.46,4379.7
Kerala,KASARAGOD,2010,Whole Year ,Black pepper,6830.35,2538.97
Kerala,KASARAGOD,2010,Whole Year ,Cashewnut,6803.06,5131.57
Kerala,KASARAGOD,2010,Whole Year ,Coconut ,56173.75,418372000
Kerala,KASARAGOD,2010,Whole Year ,Dry ginger,22.06,66.14
Kerala,KASARAGOD,2010,Whole Year ,Sugarcane,1.01,31.36
Kerala,KASARAGOD,2010,Whole Year ,Tapioca,335.26,8059.06
Kerala,KASARAGOD,2010,Whole Year ,Turmeric,20.2,49.18
Kerala,KASARAGOD,2010,Winter     ,Rice,1457.39,3033.99
Kerala,KASARAGOD,2011,Autumn     ,Rice,2021.02,4751.35
Kerala,KASARAGOD,2011,Summer     ,Rice,334.66,872.35
Kerala,KASARAGOD,2011,Whole Year ,Arecanut,19551.82,38142.91
Kerala,KASARAGOD,2011,Whole Year ,Banana,509.32,3188.9
Kerala,KASARAGOD,2011,Whole Year ,Black pepper,2729.21,2192.7
Kerala,KASARAGOD,2011,Whole Year ,Cardamom,368,
Kerala,KASARAGOD,2011,Whole Year ,Cashewnut,8250.07,5683.95
Kerala,KASARAGOD,2011,Whole Year ,Coconut ,59655.93,508038000
Kerala,KASARAGOD,2011,Whole Year ,Dry ginger,22.66,74.94
Kerala,KASARAGOD,2011,Whole Year ,Potato,82,1496
Kerala,KASARAGOD,2011,Whole Year ,Sugarcane,0.63,5
Kerala,KASARAGOD,2011,Whole Year ,Tapioca,292.1,7255.59
Kerala,KASARAGOD,2011,Whole Year ,Tobacco,43,69
Kerala,KASARAGOD,2011,Whole Year ,Turmeric,22.49,54.48
Kerala,KASARAGOD,2011,Winter     ,Rice,1501.35,2931.77
Kerala,KASARAGOD,2012,Autumn     ,Rice,1883,4831
Kerala,KASARAGOD,2012,Summer     ,Rice,268,628
Kerala,KASARAGOD,2012,Whole Year ,Arecanut,18937,36797
Kerala,KASARAGOD,2012,Whole Year ,Arhar/Tur,14,24
Kerala,KASARAGOD,2012,Whole Year ,Banana,529,4671
Kerala,KASARAGOD,2012,Whole Year ,Black pepper,2707,1596
Kerala,KASARAGOD,2012,Whole Year ,Blackgram,25,
Kerala,KASARAGOD,2012,Whole Year ,Cardamom,368,
Kerala,KASARAGOD,2012,Whole Year ,Cashewnut,7981,5144
Kerala,KASARAGOD,2012,Whole Year ,Coconut ,58836,469000000
Kerala,KASARAGOD,2012,Whole Year ,Cowpea(Lobia),20,
Kerala,KASARAGOD,2012,Whole Year ,Drum Stick,594,572
Kerala,KASARAGOD,2012,Whole Year ,Dry ginger,20,56
Kerala,KASARAGOD,2012,Whole Year ,Horse-gram,5,
Kerala,KASARAGOD,2012,Whole Year ,Jack Fruit,2433,
Kerala,KASARAGOD,2012,Whole Year ,Jowar,1,1
Kerala,KASARAGOD,2012,Whole Year ,Mango,2163,6261
Kerala,KASARAGOD,2012,Whole Year ,Moong(Green Gram),7,
Kerala,KASARAGOD,2012,Whole Year ,Papaya,738,5151
Kerala,KASARAGOD,2012,Whole Year ,Pineapple,52,310
Kerala,KASARAGOD,2012,Whole Year ,Pump Kin,28,
Kerala,KASARAGOD,2012,Whole Year ,Sugarcane,2,6
Kerala,KASARAGOD,2012,Whole Year ,Sweet potato,53,1533
Kerala,KASARAGOD,2012,Whole Year ,Tapioca,274,6048
Kerala,KASARAGOD,2012,Whole Year ,Tobacco,13,23
Kerala,KASARAGOD,2012,Whole Year ,Turmeric,22,45
Kerala,KASARAGOD,2012,Winter     ,Rice,1363,2657
Kerala,KASARAGOD,2013,Autumn     ,Rice,2091,5093
Kerala,KASARAGOD,2013,Summer     ,Rice,407,926
Kerala,KASARAGOD,2013,Whole Year ,Arecanut,19488,33652
Kerala,KASARAGOD,2013,Whole Year ,Arhar/Tur,8,14
Kerala,KASARAGOD,2013,Whole Year ,Banana,487,3420
Kerala,KASARAGOD,2013,Whole Year ,Black pepper,2927,1809
Kerala,KASARAGOD,2013,Whole Year ,Blackgram,6,
Kerala,KASARAGOD,2013,Whole Year ,Cashewnut,7811,6193
Kerala,KASARAGOD,2013,Whole Year ,Coconut ,61836,602000000
Kerala,KASARAGOD,2013,Whole Year ,Cowpea(Lobia),20,
Kerala,KASARAGOD,2013,Whole Year ,Drum Stick,548,528
Kerala,KASARAGOD,2013,Whole Year ,Dry ginger,29,63
Kerala,KASARAGOD,2013,Whole Year ,Horse-gram,3,
